County,ZIP Code,Year,New,Renewed,Insured-Initiated Nonrenewed,Insurer-Initiated Nonrenewed,,,
,95708,2016,0,4,1,2,,,
El Dorado,95709,2016,163,1543,131,45,,,
Nevada,95712,2016,2,15,4,0,,,
Placer,95713,2016,272,2673,203,95,,,
Placer,95714,2016,16,188,11,12,,,
Placer,95715,2016,2,81,7,4,,,
,95716,2016,0,1,0,2,,,
Placer,95717,2016,8,59,6,8,,,
,95718,2016,1,7,4,2,,,
,95719,2016,0,0,2,1,,,
El Dorado,95720,2016,10,308,20,5,,,
El Dorado,95721,2016,11,102,5,9,,,
Placer,95722,2016,148,1620,104,32,,,
Nevada,95724,2016,8,172,10,7,,,
El Dorado,95726,2016,282,3272,297,110,,,
Nevada,95728,2016,75,942,69,24,,,
,95729,2016,0,0,0,2,,,
,95730,2016,0,24,2,21,,,
,95731,2016,0,1,0,1,,,
,95732,2016,0,1,0,6,,,
,95733,2016,1,1,3,2,,,
,95734,2016,0,3,2,8,,,
El Dorado,95735,2016,23,305,24,7,,,
Placer,95736,2016,2,213,12,0,,,
Sacramento,95742,2016,844,3307,558,67,,,
Placer,95746,2016,973,6963,765,148,,,
Placer,95747,2016,3354,18984,2473,272,,,
Sacramento,95757,2016,2396,11208,1683,201,,,
Sacramento,95758,2016,2421,17059,2102,308,,,
Sacramento,95759,2016,1,0,0,0,,,
El Dorado,95762,2016,2291,12550,1543,262,,,
Sacramento,95763,2016,0,2,2,1,,,
Placer,95765,2016,1604,9105,1234,102,,,
,95772,2016,0,1,0,0,,,
Yolo,95776,2016,869,4988,564,110,,,
,95785,2016,0,1,1,0,,,
,95801,2016,0,1,0,0,,,
,95806,2016,0,1,0,0,,,
Sacramento,95811,2016,97,629,67,21,,,
Sacramento,95812,2016,0,2,0,0,,,
Sacramento,95813,2016,0,2,0,0,,,
Sacramento,95814,2016,67,490,54,14,,,
Sacramento,95815,2016,844,4389,543,248,,,
Sacramento,95816,2016,553,3490,419,105,,,
Sacramento,95817,2016,663,3690,498,114,,,
Sacramento,95818,2016,792,6176,574,165,,,
Sacramento,95819,2016,770,6373,612,123,,,
Sacramento,95820,2016,1610,9428,1218,361,,,
Sacramento,95821,2016,1017,7298,789,182,,,
Sacramento,95822,2016,1632,11921,1297,325,,,
Sacramento,95823,2016,2306,13638,1815,445,,,
Sacramento,95824,2016,920,5356,651,206,,,
Sacramento,95825,2016,407,2690,339,76,,,
Sacramento,95826,2016,1081,9124,860,193,,,
Sacramento,95827,2016,724,4870,521,127,,,
Sacramento,95828,2016,2284,13379,1705,462,,,
Sacramento,95829,2016,1417,7300,974,181,,,
Sacramento,95830,2016,29,232,23,6,,,
Sacramento,95831,2016,1199,11717,959,168,,,
Sacramento,95832,2016,412,2239,334,86,,,
Sacramento,95833,2016,1162,7597,927,227,,,
Sacramento,95834,2016,1101,4379,719,129,,,
Sacramento,95835,2016,1733,9413,1437,201,,,
Sacramento,95836,2016,0,2,0,0,,,
Sacramento,95837,2016,15,90,13,1,,,
Sacramento,95838,2016,1438,7429,1005,325,,,
Sacramento,95841,2016,536,3359,445,92,,,
Sacramento,95842,2016,1062,6651,857,192,,,
Sacramento,95843,2016,1723,10515,1467,270,,,
Sacramento,95853,2016,0,2,0,0,,,
Sacramento,95860,2016,0,1,0,0,,,
,95862,2016,0,0,1,0,,,
Sacramento,95864,2016,1074,7892,811,220,,,
Sacramento,95865,2016,0,0,1,1,,,
,95869,2016,0,1,0,0,,,
Yuba,95901,2016,1153,7038,779,259,,,
Yuba,95903,2016,0,1,0,0,,,
Sierra,95910,2016,0,23,4,1,,,
Colusa,95912,2016,99,915,78,33,,,
Glenn,95913,2016,6,65,4,3,,,
Butte,95914,2016,20,210,13,6,,,
Plumas,95915,2016,0,6,0,0,,,
Butte,95916,2016,29,476,33,33,,,
Butte,95917,2016,126,722,79,22,,,
Yuba,95918,2016,105,633,62,31,,,
Yuba,95919,2016,38,321,23,22,,,
Glenn,95920,2016,7,27,5,0,,,
Yuba,95922,2016,4,152,7,5,,,
Plumas,95923,2016,18,117,15,5,,,
Nevada,95924,2016,1,19,1,1,,,
Yuba,95925,2016,2,82,5,9,,,
Butte,95926,2016,1108,8494,825,226,,,
Butte,95927,2016,0,4,0,0,,,
Butte,95928,2016,1113,8140,807,260,,,
Butte,95929,2016,0,3,0,0,,,
Butte,95930,2016,5,106,4,4,,,
,95931,2016,0,1,0,0,,,
Colusa,95932,2016,236,1726,166,74,,,
Plumas,95934,2016,7,83,4,3,,,
Yuba,95935,2016,25,214,19,20,,,
Sierra,95936,2016,12,168,11,4,,,
Yolo,95937,2016,39,313,25,16,,,
Butte,95938,2016,97,931,82,22,,,
Glenn,95939,2016,6,75,2,3,,,
Butte,95940,2016,0,1,0,0,,,
Butte,95941,2016,14,140,9,10,,,
Butte,95942,2016,49,629,42,33,,,
Glenn,95943,2016,5,42,5,1,,,
Sierra,95944,2016,0,18,1,0,,,
Nevada,95945,2016,689,7467,544,174,,,
Nevada,95946,2016,468,3874,420,110,,,
Plumas,95947,2016,38,590,37,15,,,
Butte,95948,2016,320,2401,234,77,,,
Nevada,95949,2016,639,6801,498,194,,,
Colusa,95950,2016,8,49,3,5,,,
Glenn,95951,2016,50,496,30,16,,,
,95952,2016,0,1,0,0,,,
Sutter,95953,2016,316,2161,237,81,,,
Butte,95954,2016,498,4126,361,183,,,
Colusa,95955,2016,22,213,15,10,,,
Plumas,95956,2016,22,222,11,23,,,
Sutter,95957,2016,16,102,7,8,,,
Butte,95958,2016,1,11,1,0,,,
Nevada,95959,2016,521,6200,421,175,,,
Nevada,95960,2016,13,181,14,8,,,
Yuba,95961,2016,1060,5973,798,176,,,
Yuba,95962,2016,31,369,20,25,,,
Glenn,95963,2016,430,3265,317,96,,,
Butte,95965,2016,516,4080,359,156,,,
Butte,95966,2016,1028,8524,808,301,,,
Butte,95967,2016,0,4,0,0,,,
Butte,95968,2016,34,360,21,13,,,
Butte,95969,2016,1168,9507,838,289,,,
Colusa,95970,2016,9,101,8,5,,,
Plumas,95971,2016,182,2012,160,67,,,
Yuba,95972,2016,3,54,0,5,,,
Butte,95973,2016,1326,8426,835,220,,,
Butte,95974,2016,4,66,3,1,,,
Nevada,95975,2016,34,536,25,18,,,
Nevada,95977,2016,40,492,37,11,,,
Butte,95978,2016,7,69,3,3,,,
Colusa,95979,2016,16,214,13,7,,,
Plumas,95980,2016,0,0,0,0,,,
Yuba,95981,2016,8,208,11,9,,,
Sutter,95982,2016,137,940,105,26,,,
Plumas,95983,2016,23,177,20,8,,,
Plumas,95984,2016,0,35,0,2,,,
Nevada,95986,2016,3,47,2,3,,,
Colusa,95987,2016,160,1082,123,34,,,
Glenn,95988,2016,250,1875,183,56,,,
Sutter,95991,2016,1276,8491,980,278,,,
Sutter,95992,2016,0,4,2,0,,,
Sutter,95993,2016,1242,8996,939,221,,,
Shasta,96001,2016,1330,10486,1072,246,,,
Shasta,96002,2016,1210,8857,892,234,,,
Shasta,96003,2016,1658,12076,1231,321,,,
Modoc,96006,2016,17,175,12,2,,,
Shasta,96007,2016,799,6215,546,172,,,
Shasta,96008,2016,48,420,31,19,,,
Lassen,96009,2016,16,85,10,4,,,
Trinity,96010,2016,2,49,2,4,,,
Shasta,96011,2016,1,14,0,1,,,
Shasta,96013,2016,147,1300,109,44,,,
Siskiyou,96014,2016,4,52,6,1,,,
Modoc,96015,2016,4,58,1,4,,,
Shasta,96016,2016,20,167,11,10,,,
Shasta,96017,2016,9,91,8,4,,,
Shasta,96019,2016,426,3061,300,103,,,
Plumas,96020,2016,133,1326,132,28,,,
Tehama,96021,2016,431,3265,288,180,,,
Shasta,96022,2016,699,4664,489,181,,,
Siskiyou,96023,2016,44,294,28,25,,,
Trinity,96024,2016,17,371,40,5,,,
Siskiyou,96025,2016,70,948,66,41,,,
Siskiyou,96027,2016,57,634,45,16,,,
Shasta,96028,2016,87,450,44,45,,,
Tehama,96029,2016,2,25,1,0,,,
Siskiyou,96031,2016,0,12,1,1,,,
Siskiyou,96032,2016,72,661,57,22,,,
Shasta,96033,2016,9,125,7,6,,,
Siskiyou,96034,2016,4,68,8,4,,,
Tehama,96035,2016,99,653,62,42,,,
Siskiyou,96037,2016,8,94,2,6,,,
Siskiyou,96038,2016,15,155,16,2,,,
Siskiyou,96039,2016,13,211,14,10,,,
Shasta,96040,2016,6,91,6,2,,,
Trinity,96041,2016,79,621,73,20,,,
Siskiyou,96044,2016,54,324,40,28,,,
,96045,2016,0,1,0,0,,,
Trinity,96046,2016,15,72,9,6,,,
Shasta,96047,2016,20,221,11,11,,,
Trinity,96048,2016,22,222,19,3,,,
Shasta,96049,2016,0,1,2,0,,,
Siskiyou,96050,2016,8,118,6,6,,,
Shasta,96051,2016,48,589,41,17,,,
Trinity,96052,2016,39,533,36,19,,,
Modoc,96054,2016,6,53,4,1,,,
Tehama,96055,2016,114,903,66,50,,,
Lassen,96056,2016,74,395,32,44,,,
Siskiyou,96057,2016,80,697,40,29,,,
Siskiyou,96058,2016,11,91,7,10,,,
Tehama,96059,2016,22,176,13,10,,,
Tehama,96061,2016,10,120,7,4,,,
Shasta,96062,2016,30,333,16,11,,,
Tehama,96063,2016,10,181,8,4,,,
Siskiyou,96064,2016,142,1260,104,60,,,
Shasta,96065,2016,11,172,10,8,,,
Siskiyou,96067,2016,307,2834,229,70,,,
Lassen,96068,2016,1,11,1,1,,,
Shasta,96069,2016,27,282,13,17,,,
Shasta,96070,2016,0,1,0,0,,,
Shasta,96071,2016,19,146,9,7,,,
Shasta,96073,2016,165,1439,118,35,,,
Tehama,96074,2016,2,25,3,1,,,
Tehama,96075,2016,8,90,4,7,,,
Shasta,96076,2016,4,45,4,2,,,
Tehama,96078,2016,2,12,0,1,,,
Shasta,96079,2016,0,1,1,0,,,
Tehama,96080,2016,995,7649,728,273,,,
Shasta,96084,2016,12,131,5,7,,,
Siskiyou,96085,2016,0,24,0,0,,,
Siskiyou,96086,2016,7,92,3,4,,,
Shasta,96087,2016,35,311,25,14,,,
Shasta,96088,2016,214,1924,168,71,,,
Shasta,96089,2016,5,53,4,0,,,
Tehama,96090,2016,20,147,18,7,,,
Trinity,96091,2016,25,543,26,12,,,
Tehama,96092,2016,5,63,3,1,,,
Trinity,96093,2016,119,1343,86,35,,,
Siskiyou,96094,2016,319,2355,253,85,,,
Shasta,96095,2016,0,1,0,0,,,
Shasta,96096,2016,24,252,19,11,,,
Siskiyou,96097,2016,315,2801,250,77,,,
Shasta,96099,2016,0,1,0,0,,,
Modoc,96101,2016,149,1599,105,49,,,
Plumas,96103,2016,110,1263,101,43,,,
Modoc,96104,2016,17,209,13,4,,,
Plumas,96105,2016,16,166,17,4,,,
Plumas,96106,2016,32,298,27,5,,,
Mono,96107,2016,24,261,15,8,,,
Modoc,96108,2016,7,56,3,3,,,
Lassen,96109,2016,25,224,9,27,,,
Modoc,96110,2016,2,35,0,0,,,
Nevada,96111,2016,6,52,6,4,,,
Modoc,96112,2016,3,39,3,0,,,
Lassen,96113,2016,23,176,23,10,,,
Lassen,96114,2016,99,976,60,31,,,
Modoc,96115,2016,2,36,3,0,,,
Modoc,96116,2016,5,47,2,3,,,
Lassen,96117,2016,10,71,6,1,,,
Sierra,96118,2016,61,484,27,24,,,
Lassen,96119,2016,4,13,3,2,,,
Alpine,96120,2016,20,371,20,8,,,
Lassen,96121,2016,18,117,11,5,,,
Plumas,96122,2016,157,1470,122,57,,,
Lassen,96123,2016,2,9,0,1,,,
Sierra,96124,2016,16,150,12,4,,,
Sierra,96125,2016,19,287,13,5,,,
Sierra,96126,2016,13,107,9,6,,,
Lassen,96127,2016,1,1,0,0,,,
Lassen,96128,2016,8,131,7,3,,,
Plumas,96129,2016,6,82,3,0,,,
Lassen,96130,2016,561,4671,406,145,,,
Lassen,96132,2016,1,8,1,0,,,
Mono,96133,2016,4,52,2,2,,,
Siskiyou,96134,2016,40,395,19,19,,,
Plumas,96135,2016,1,11,0,0,,,
Lassen,96136,2016,0,11,0,0,,,
Lassen,96137,2016,314,2820,267,77,,,
Placer,96140,2016,124,1262,88,30,,,
Placer,96141,2016,82,892,79,31,,,
El Dorado,96142,2016,159,1471,122,57,,,
Placer,96143,2016,124,1350,100,46,,,
Placer,96145,2016,243,2657,240,89,,,
Placer,96146,2016,51,834,89,29,,,
Placer,96148,2016,65,616,45,14,,,
El Dorado,96150,2016,1541,13791,1238,309,,,
El Dorado,96151,2016,5,75,6,4,,,
El Dorado,96152,2016,0,2,0,0,,,
El Dorado,96154,2016,0,1,0,0,,,
El Dorado,96155,2016,2,49,2,2,,,
El Dorado,96156,2016,0,6,1,1,,,
El Dorado,96157,2016,0,1,0,1,,,
El Dorado,96158,2016,1,37,6,1,,,
Nevada,96160,2016,2,39,3,4,,,
Nevada,96161,2016,1337,11023,1038,284,,,
Nevada,96162,2016,0,25,0,2,,,
,90000,2017,0,1,0,0,,,
Los Angeles,90001,2017,719,5398,399,178,,,
Los Angeles,90002,2017,828,5238,470,204,,,
Los Angeles,90003,2017,1066,6383,633,260,,,
Los Angeles,90004,2017,514,3907,383,101,,,
Los Angeles,90005,2017,130,834,96,28,,,
Los Angeles,90006,2017,269,1661,186,82,,,
Los Angeles,90007,2017,211,1733,172,66,,,
Los Angeles,90008,2017,488,4330,332,99,,,
Los Angeles,90010,2017,10,30,8,0,,,
Los Angeles,90011,2017,1051,7267,601,278,,,
Los Angeles,90012,2017,77,622,58,10,,,
Los Angeles,90013,2017,18,58,8,0,,,
Los Angeles,90014,2017,5,36,13,0,,,
Los Angeles,90015,2017,51,337,36,9,,,
Los Angeles,90016,2017,802,5973,545,175,,,
Los Angeles,90017,2017,22,111,9,4,,,
Los Angeles,90018,2017,753,5208,473,187,,,
Los Angeles,90019,2017,926,6719,659,191,,,
Los Angeles,90020,2017,96,657,68,22,,,
Los Angeles,90021,2017,8,49,5,1,,,
Los Angeles,90022,2017,831,8224,513,196,,,
Los Angeles,90023,2017,474,4044,263,121,,,
Los Angeles,90024,2017,371,2772,251,57,,,
Los Angeles,90025,2017,279,2621,241,42,,,
Los Angeles,90026,2017,962,7546,693,220,,,
Los Angeles,90027,2017,547,4831,383,81,,,
Los Angeles,90028,2017,86,574,69,17,,,
Los Angeles,90029,2017,238,1882,182,44,,,
Los Angeles,90030,2017,0,1,0,0,,,
Los Angeles,90031,2017,505,4202,320,103,,,
Los Angeles,90032,2017,743,6787,492,172,,,
Los Angeles,90033,2017,448,3138,253,107,,,
Los Angeles,90034,2017,580,4696,478,70,,,
Los Angeles,90035,2017,494,3816,395,82,,,
Los Angeles,90036,2017,440,3186,327,88,,,
Los Angeles,90037,2017,729,4663,436,215,,,
Los Angeles,90038,2017,208,1291,180,40,,,
Los Angeles,90039,2017,681,6391,488,117,,,
Los Angeles,90040,2017,177,1818,109,42,,,
Los Angeles,90041,2017,578,5439,421,112,,,
Los Angeles,90042,2017,1013,8672,749,181,,,
Los Angeles,90043,2017,1048,8772,661,226,,,
Los Angeles,90044,2017,1419,10038,860,367,,,
Los Angeles,90045,2017,826,8489,699,111,,,
Los Angeles,90046,2017,655,5116,511,142,,,
Los Angeles,90047,2017,1311,10073,807,299,,,
Los Angeles,90048,2017,465,3221,372,77,,,
Los Angeles,90049,2017,723,6717,574,124,,,
Los Angeles,90054,2017,0,1,0,0,,,
Los Angeles,90056,2017,227,2178,190,30,,,
Los Angeles,90057,2017,37,362,32,17,,,
Los Angeles,90058,2017,17,96,9,7,,,
Los Angeles,90059,2017,669,4718,372,182,,,
Los Angeles,90061,2017,471,3278,284,124,,,
Los Angeles,90062,2017,590,4309,390,143,,,
Los Angeles,90063,2017,813,5985,464,198,,,
Los Angeles,90064,2017,638,5930,534,100,,,
Los Angeles,90065,2017,912,8405,650,145,,,
Los Angeles,90066,2017,932,9779,773,160,,,
Los Angeles,90067,2017,24,113,15,2,,,
Los Angeles,90068,2017,669,4905,490,140,,,
Los Angeles,90069,2017,386,2352,286,84,,,
Los Angeles,90071,2017,0,1,0,0,,,
Los Angeles,90077,2017,265,2566,207,54,,,
Los Angeles,90094,2017,91,354,60,2,,,
,90101,2017,0,1,0,0,,,
Los Angeles,90201,2017,944,10045,690,210,,,
Los Angeles,90202,2017,0,0,1,0,,,
Los Angeles,90209,2017,0,0,0,1,,,
Los Angeles,90210,2017,821,5226,531,177,,,
Los Angeles,90211,2017,167,1096,121,30,,,
Los Angeles,90212,2017,135,1252,114,23,,,
Los Angeles,90220,2017,1027,7640,624,282,,,
Los Angeles,90221,2017,799,6478,483,208,,,
Los Angeles,90222,2017,564,4222,371,125,,,
Los Angeles,90224,2017,0,1,0,0,,,
Los Angeles,90230,2017,483,4908,381,80,,,
Los Angeles,90232,2017,266,3059,219,41,,,
Los Angeles,90240,2017,570,5220,451,91,,,
Los Angeles,90241,2017,812,6725,594,123,,,
Los Angeles,90242,2017,623,6801,507,87,,,
Los Angeles,90245,2017,252,3189,204,39,,,
Los Angeles,90247,2017,641,6212,502,147,,,
Los Angeles,90248,2017,223,2228,147,49,,,
Los Angeles,90249,2017,527,5123,397,85,,,
Los Angeles,90250,2017,1164,11761,858,183,,,
Los Angeles,90254,2017,470,4891,369,57,,,
Los Angeles,90255,2017,717,7299,454,176,,,
Los Angeles,90260,2017,620,5974,484,92,,,
Los Angeles,90262,2017,801,7856,513,148,,,
Los Angeles,90263,2017,0,4,0,0,,,
Los Angeles,90264,2017,0,2,0,0,,,
Los Angeles,90265,2017,517,4414,389,114,,,
Los Angeles,90266,2017,1039,10589,890,152,,,
Los Angeles,90267,2017,0,1,0,0,,,
,90269,2017,0,1,0,0,,,
Los Angeles,90270,2017,242,2914,163,56,,,
Los Angeles,90272,2017,679,6659,550,112,,,
Los Angeles,90274,2017,834,7960,643,142,,,
Los Angeles,90275,2017,1171,11757,968,172,,,
Los Angeles,90277,2017,647,6721,579,89,,,
Los Angeles,90278,2017,861,8597,724,114,,,
Los Angeles,90280,2017,1243,12808,857,241,,,
Los Angeles,90290,2017,113,1145,101,38,,,
Los Angeles,90291,2017,697,6257,548,99,,,
Los Angeles,90292,2017,175,1253,142,25,,,
Los Angeles,90293,2017,172,1541,141,45,,,
Los Angeles,90301,2017,304,3339,184,46,,,
Los Angeles,90302,2017,331,2981,206,58,,,
Los Angeles,90303,2017,338,3796,224,74,,,
Los Angeles,90304,2017,262,2920,165,67,,,
Los Angeles,90305,2017,315,3296,202,69,,,
Los Angeles,90309,2017,0,3,0,0,,,
Los Angeles,90401,2017,17,149,15,3,,,
Los Angeles,90402,2017,371,3224,281,64,,,
Los Angeles,90403,2017,153,1630,117,21,,,
Los Angeles,90404,2017,123,1427,87,21,,,
Los Angeles,90405,2017,383,4309,300,56,,,
,90500,2017,1,0,1,0,,,
Los Angeles,90501,2017,655,6958,571,117,,,
Los Angeles,90502,2017,310,2892,246,50,,,
Los Angeles,90503,2017,660,7894,554,74,,,
Los Angeles,90504,2017,648,7408,539,96,,,
Los Angeles,90505,2017,808,8084,647,117,,,
Los Angeles,90506,2017,0,2,0,1,,,
Los Angeles,90509,2017,0,0,0,1,,,
Los Angeles,90601,2017,692,6617,508,145,,,
Los Angeles,90602,2017,413,3829,293,77,,,
Los Angeles,90603,2017,525,5475,431,56,,,
Los Angeles,90604,2017,875,8008,659,117,,,
Los Angeles,90605,2017,814,8138,600,155,,,
Los Angeles,90606,2017,647,6369,471,117,,,
Los Angeles,90607,2017,0,1,1,0,,,
Los Angeles,90608,2017,0,1,0,0,,,
Orange,90620,2017,1111,10319,887,157,,,
Orange,90621,2017,472,3532,378,78,,,
Orange,90622,2017,0,1,0,0,,,
Orange,90623,2017,347,3566,281,40,,,
,90625,2017,0,1,0,0,,,
Orange,90630,2017,1006,10144,822,147,,,
Orange,90631,2017,1388,12613,1065,259,,,
Los Angeles,90638,2017,1190,11426,982,154,,,
Los Angeles,90639,2017,3,1,0,0,,,
Los Angeles,90640,2017,859,9234,631,171,,,
Los Angeles,90650,2017,2041,18229,1564,306,,,
Los Angeles,90660,2017,1120,11496,829,206,,,
Los Angeles,90670,2017,332,2927,254,45,,,
Orange,90680,2017,407,3200,353,75,,,
Los Angeles,90701,2017,343,3187,254,70,,,
Los Angeles,90703,2017,1166,12508,978,155,,,
Los Angeles,90704,2017,41,480,20,16,,,
Los Angeles,90706,2017,1084,10974,839,196,,,
Los Angeles,90707,2017,0,1,1,0,,,
Los Angeles,90710,2017,510,4095,380,97,,,
Los Angeles,90712,2017,880,8895,732,113,,,
Los Angeles,90713,2017,794,8843,665,87,,,
Los Angeles,90714,2017,0,1,0,0,,,
Los Angeles,90715,2017,348,3361,265,47,,,
Los Angeles,90716,2017,175,1640,125,48,,,
Los Angeles,90717,2017,420,4205,319,40,,,
Orange,90720,2017,523,5294,450,60,,,
Orange,90721,2017,0,3,0,0,,,
Los Angeles,90723,2017,646,5822,399,140,,,
Los Angeles,90731,2017,1072,9460,835,183,,,
Los Angeles,90732,2017,459,4417,395,61,,,
Los Angeles,90733,2017,0,0,1,0,,,
Orange,90740,2017,417,4509,344,55,,,
Orange,90742,2017,35,320,41,5,,,
Orange,90743,2017,23,169,14,6,,,
Los Angeles,90744,2017,612,6373,420,129,,,
Los Angeles,90745,2017,1013,9844,728,191,,,
Los Angeles,90746,2017,692,6531,505,140,,,
Los Angeles,90755,2017,162,1553,141,31,,,
Los Angeles,90801,2017,0,1,0,0,,,
Los Angeles,90802,2017,271,1916,224,30,,,
Los Angeles,90803,2017,693,7374,593,92,,,
Los Angeles,90804,2017,448,4190,366,73,,,
Los Angeles,90805,2017,1462,13349,1040,259,,,
Los Angeles,90806,2017,608,5572,499,95,,,
Los Angeles,90807,2017,680,6821,546,97,,,
Los Angeles,90808,2017,1121,12586,930,132,,,
Los Angeles,90809,2017,0,1,0,1,,,
Los Angeles,90810,2017,583,5858,419,116,,,
Los Angeles,90813,2017,421,3659,323,65,,,
Los Angeles,90814,2017,365,3505,299,59,,,
Los Angeles,90815,2017,962,10398,831,92,,,
Los Angeles,90822,2017,0,0,0,0,,,
Los Angeles,90840,2017,3,1,0,0,,,
Los Angeles,91001,2017,1047,10126,740,189,,,
Los Angeles,91003,2017,0,1,0,0,,,
Los Angeles,91006,2017,1009,7900,798,152,,,
Los Angeles,91007,2017,728,5459,580,101,,,
Los Angeles,91008,2017,39,264,30,5,,,
Los Angeles,91010,2017,504,4975,400,82,,,
Los Angeles,91011,2017,584,5960,469,100,,,
Los Angeles,91016,2017,886,8769,719,149,,,
Los Angeles,91020,2017,130,1094,116,18,,,
Los Angeles,91023,2017,1,0,0,0,,,
Los Angeles,91024,2017,265,3113,201,34,,,
Los Angeles,91030,2017,467,4855,325,64,,,
Los Angeles,91040,2017,690,5238,523,122,,,
Los Angeles,91041,2017,0,1,0,0,,,
Los Angeles,91042,2017,790,5545,596,136,,,
Los Angeles,91046,2017,0,0,0,0,,,
Los Angeles,91066,2017,0,1,0,0,,,
Los Angeles,91101,2017,65,691,54,6,,,
Los Angeles,91103,2017,546,4373,378,109,,,
Los Angeles,91104,2017,836,8125,661,134,,,
Los Angeles,91105,2017,276,2880,217,35,,,
Los Angeles,91106,2017,370,3189,276,49,,,
Los Angeles,91107,2017,915,8470,755,130,,,
Los Angeles,91108,2017,442,4195,354,76,,,
Los Angeles,91109,2017,0,0,0,0,,,
Los Angeles,91123,2017,0,0,0,0,,,
,91140,2017,0,1,0,0,,,
Los Angeles,91201,2017,444,3340,348,59,,,
Los Angeles,91202,2017,424,3226,330,64,,,
Los Angeles,91203,2017,112,940,89,15,,,
Los Angeles,91204,2017,88,878,70,10,,,
Los Angeles,91205,2017,287,2769,229,46,,,
Los Angeles,91206,2017,405,3788,296,75,,,
Los Angeles,91207,2017,303,2344,228,70,,,
Los Angeles,91208,2017,417,3950,327,60,,,
Los Angeles,91210,2017,3,7,0,0,,,
Los Angeles,91214,2017,944,7888,716,158,,,
Los Angeles,91226,2017,0,2,0,0,,,
Los Angeles,91301,2017,795,6418,641,113,,,
Los Angeles,91302,2017,877,6123,624,167,,,
Los Angeles,91303,2017,337,2118,248,66,,,
Los Angeles,91304,2017,1131,7875,871,178,,,
Los Angeles,91305,2017,0,2,0,0,,,
Los Angeles,91306,2017,1114,7840,882,175,,,
Los Angeles,91307,2017,1103,7150,861,158,,,
Los Angeles,91310,2017,0,1,0,0,,,
Los Angeles,91311,2017,1125,7346,827,157,,,
Los Angeles,91316,2017,779,4855,590,127,,,
Ventura,91320,2017,1419,11711,1157,163,,,
Los Angeles,91321,2017,604,4631,432,110,,,
Los Angeles,91322,2017,0,1,0,0,,,
Los Angeles,91324,2017,641,4715,528,110,,,
Los Angeles,91325,2017,754,5318,547,138,,,
Los Angeles,91326,2017,1350,8948,1033,185,,,
Los Angeles,91328,2017,0,0,0,0,,,
Los Angeles,91330,2017,11,0,1,0,,,
Los Angeles,91331,2017,1487,12345,998,288,,,
Los Angeles,91335,2017,1567,10917,1194,251,,,
Los Angeles,91340,2017,639,4897,396,162,,,
Los Angeles,91342,2017,1909,14292,1386,395,,,
Los Angeles,91343,2017,1149,8155,850,173,,,
Los Angeles,91344,2017,1767,12669,1360,249,,,
Los Angeles,91345,2017,451,3681,349,68,,,
Los Angeles,91346,2017,0,1,0,0,,,
Los Angeles,91350,2017,1486,9353,977,179,,,
Los Angeles,91351,2017,912,6885,732,152,,,
Los Angeles,91352,2017,832,6452,601,158,,,
Los Angeles,91354,2017,1137,7803,937,121,,,
Los Angeles,91355,2017,793,6910,712,91,,,
Los Angeles,91356,2017,822,5197,670,151,,,
Ventura,91359,2017,0,1,0,0,,,
Ventura,91360,2017,1082,10314,880,133,,,
Ventura,91361,2017,688,5177,542,87,,,
Ventura,91362,2017,1107,8511,885,159,,,
Los Angeles,91364,2017,1178,7352,899,201,,,
Los Angeles,91365,2017,0,1,0,0,,,
Los Angeles,91367,2017,1080,7837,867,178,,,
Ventura,91377,2017,390,3273,313,44,,,
Los Angeles,91381,2017,590,3895,493,71,,,
Los Angeles,91383,2017,1,1,0,0,,,
Los Angeles,91384,2017,744,5431,562,107,,,
Los Angeles,91386,2017,0,1,1,0,,,
Los Angeles,91387,2017,967,6316,721,159,,,
Los Angeles,91390,2017,616,4510,457,113,,,
Los Angeles,91392,2017,0,0,0,1,,,
Los Angeles,91396,2017,0,1,0,0,,,
Los Angeles,91401,2017,739,5264,581,109,,,
Los Angeles,91402,2017,678,5123,513,124,,,
Los Angeles,91403,2017,628,4036,521,99,,,
Los Angeles,91404,2017,0,1,0,0,,,
Los Angeles,91405,2017,657,4194,464,138,,,
Los Angeles,91406,2017,996,7541,745,163,,,
Los Angeles,91409,2017,0,1,1,0,,,
Los Angeles,91410,2017,1,0,0,0,,,
Los Angeles,91411,2017,315,2360,242,51,,,
Los Angeles,91413,2017,0,1,0,0,,,
Los Angeles,91423,2017,665,4963,553,106,,,
Los Angeles,91436,2017,608,4421,468,120,,,
,91450,2017,0,0,1,0,,,
Los Angeles,91501,2017,304,2559,234,41,,,
Los Angeles,91502,2017,43,448,37,9,,,
Los Angeles,91503,2017,0,0,0,0,,,
Los Angeles,91504,2017,541,4660,428,79,,,
Los Angeles,91505,2017,687,7362,528,92,,,
Los Angeles,91506,2017,453,4791,381,58,,,
Los Angeles,91510,2017,1,1,1,0,,,
,91553,2017,0,0,1,0,,,
,91572,2017,0,1,0,0,,,
Los Angeles,91601,2017,455,3504,378,79,,,
Los Angeles,91602,2017,327,2304,240,49,,,
Los Angeles,91604,2017,715,5497,582,136,,,
Los Angeles,91605,2017,901,6264,650,183,,,
Los Angeles,91606,2017,682,5071,501,131,,,
Los Angeles,91607,2017,527,3720,439,80,,,
Los Angeles,91608,2017,5,1,0,0,,,
Los Angeles,91617,2017,0,1,0,0,,,
